date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:35	215504/215504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2009:08:53%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/bnpintheworld/1937288384.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/bnpintheworld/1937288384.jpg	(from https://www.bnpparibas.nl/nl/bnp-paribas-in-the-world/)
21:39:35	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:39:35%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-in-the-world/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-in-the-world/Firefox/index.html	(from https://www.bnpparibas.nl/nl/bnp-paribas-in-the-world/)
21:39:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:39:35%20GMT	https://www.bnpparibas.nl/nl/over-bnp-paribas/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/over-bnp-paribas/i	(from https://www.bnpparibas.nl/nl/over-bnp-paribas/)
21:39:36	258737/258737	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jun%202021%2008:45:07%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2021/05/img-1333/2467613693.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2021/05/img-1333/2467613693.jpg	(from https://www.bnpparibas.nl/nl/over-bnp-paribas/)
21:39:36	229849/229849	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2008:56:19%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2023/02/adobestock-412008305-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2023/02/adobestock-412008305-1024x683.jpg	(from https://www.bnpparibas.nl/nl/over-bnp-paribas/)
21:39:37	265586/265586	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2008:58:52%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2023/02/adobestock-375607715-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2023/02/adobestock-375607715-1024x683.jpg	(from https://www.bnpparibas.nl/nl/over-bnp-paribas/)
21:39:37	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:39:37%20GMT	https://www.bnpparibas.nl/nl/over-bnp-paribas/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/over-bnp-paribas/Firefox/index.html	(from https://www.bnpparibas.nl/nl/over-bnp-paribas/)
21:39:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:39:37%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/i	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:38	155104/155104	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2011:36:57%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/header-general-zonder-tekst-1/3448324505.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/header-general-zonder-tekst-1/3448324505.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:38	11669/11669	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:09:52%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/transition-to-an-inclusive-society-blok-met-groene-border.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/transition-to-an-inclusive-society-blok-met-groene-border.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:38	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:39:38%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/Firefox/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:38	15443/15443	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:10:05%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/transition-to-an-economy-that-respects-planetary-boundaries-blok-met-border-1.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/transition-to-an-economy-that-respects-planetary-boundaries-blok-met-border-1.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:39	22768/22768	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:10:15%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/transition-to-an-inclusive-society-blok-met-border-1.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/transition-to-an-inclusive-society-blok-met-border-1.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:39	3046/3046	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2014:59:20%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/indirect-icoon.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/indirect-icoon.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:40	92484/92484	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:39%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:40	698/698	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2014:59:30%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/direct-icoon.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/direct-icoon.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:41	93746/93746	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:40%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:41	149444/149444	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202024%2011:44:09%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/01/livescience-edited-1024x575.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/01/livescience-edited-1024x575.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:41	92761/92761	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:40%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:41	59575/59575	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2011:28:46%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2023/10/standing-strong.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2023/10/standing-strong.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:46	217929/217929	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202022%2007:22:46%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/our-recent-impact-foto-2.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/our-recent-impact-foto-2.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:46	93916/93916	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:44%20GMT	https://www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:47	91447/91447	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:44%20GMT	https://www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:47	138197/138197	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202022%2007:22:33%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/our-recent-impact-foto-1.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/our-recent-impact-foto-1.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:48	92499/92499	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:47%20GMT	https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:48	92472/92472	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:47%20GMT	https://www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:48	160569/160569	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2015:17:12%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2023/10/adobestock-416962646-1024x683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2023/10/adobestock-416962646-1024x683.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:49	199203/199203	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Oct%202023%2013:13:51%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2023/10/adobestock-358741770-edited.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2023/10/adobestock-358741770-edited.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:39:50%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/i	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:51	640020/640020	---M--	200	added ('OK')	image/png	date:Fri,%2030%20May%202025%2011:55:41%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/05/bnpp-b2b-recycling-300x250-1.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/05/bnpp-b2b-recycling-300x250-1.png	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:56	233332/233332	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2010:53:54%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/robert-tom/2859352648.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/robert-tom/2859352648.png	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:56	505345/505345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2020:09:44%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/fond-teams-b2bcampaign-logistic/2169376002.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/fond-teams-b2bcampaign-logistic/2169376002.jpg	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:56	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:39:56%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/Firefox/index.html	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:57	96638/96638	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:56%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/index.html	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:57	95821/95821	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:57%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/index.html	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:57	447280/447280	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202024%2020:28:39%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/koos-1/1207775887.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/koos-1/1207775887.png	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:58	150844/150844	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jun%202025%2013:13:23%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2025/06/picture11/2943383875.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2025/06/picture11/2943383875.png	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:58	97700/97700	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:58%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/index.html	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:39:59	91229/91229	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:39:58%20GMT	https://www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/)
21:39:59	249534/249534	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2010:25:41%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/04/fond-teams-b2bcampaign-tunel-edited.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/04/fond-teams-b2bcampaign-tunel-edited.jpg	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/)
21:40:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:40:00%20GMT	https://www.bnpparibas.nl/nl/our-entities/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/our-entities/i	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:00	169749/169749	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2015:56:27%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2025/02/adobestock-762641041-e1740066964469/3275026335.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2025/02/adobestock-762641041-e1740066964469/3275026335.jpg	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:01	8684/8684	---M--	200	added ('OK')	image/png	date:Tue,%2025%20May%202021%2011:12:05%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/05/cib-bl-r.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/05/cib-bl-r.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:04	8582/8582	---M--	200	added ('OK')	image/png	date:Fri,%2021%20May%202021%2010:18:56%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/05/arval-bl-e-r-1.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/05/arval-bl-e-r-1.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:09	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:40:01%20GMT	https://www.bnpparibas.nl/nl/our-entities/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/our-entities/Firefox/index.html	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:10	62464/62464	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2014:10:58%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/05/bnppf-2019-bl-fr-cred.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/05/bnppf-2019-bl-fr-cred.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:36	11834/11834	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2014:11:08%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/05/ss-bl-e-r.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/05/ss-bl-e-r.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:40:06%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking/hulp-voor-klanten/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking/hulp-voor-klanten/index.html	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:37	12775/12775	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2014:11:03%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/05/bnpp-cardif-signas-en-1l-r.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/05/bnpp-cardif-signas-en-1l-r.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:38	4334662/4334662	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2016:11:08%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-167781326.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-167781326.jpg	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:39	10561/10561	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2014:10:53%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/05/re-bl-e-r.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/05/re-bl-e-r.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:40:38%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking/securities-services/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking/securities-services/index.html	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:39	28366/28366	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Jun%202021%2013:49:48%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/06/bnpp-am-bm-pt-r-1.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/06/bnpp-am-bm-pt-r-1.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:39	2787234/2787234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2016:39:06%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-629603644-e1740069546495.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-629603644-e1740069546495.jpg	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:41	11497/11497	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2014:10:55%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/05/wm-bl-e-r.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/05/wm-bl-e-r.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:44	7847425/7847425	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2016:26:36%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-621847972.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-621847972.jpg	(from https://www.bnpparibas.nl/nl/our-entities/)
21:40:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:40:44%20GMT	https://www.bnpparibas.nl/nl/nieuws-pers/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/nieuws-pers/i	(from https://www.bnpparibas.nl/nl/nieuws-pers/)
21:40:46	174235/174235	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2009:55:36%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/04/adobestock-454900471/2348310605.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/04/adobestock-454900471/2348310605.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/)
21:40:46	249799/249799	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2015:15:41%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/09/adobestock-229225352/3439677170.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/09/adobestock-229225352/3439677170.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/)
21:40:46	6057200/6057200	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2016:25:23%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-488064841.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-488064841.jpg	(from https://www.bnpparibas.nl/nl/our-entities/)
